HomeOwnerFlag,YearlyIncome,AveMonthSpend,BikeBuyer,CountryRegionName_In_Europe,Education_Below_Bachelors,Occupation_Clerical_Manual,Occupation_Management_Professional,Gender_M,MaritalStatus_S,NumberCarsOwned_3_Or_More,NumberChildrenAtHome_2_Or_More
1,424.3500913161207,5.099866427824199,1,1,1,0,1,1,0,1,1
1,165.84329953302304,3.6635616461296463,0,1,0,1,0,0,0,0,0
1,235.67350296543734,4.330733340286331,1,0,0,1,0,0,1,1,1
1,324.7599113191159,4.430816798843313,1,0,0,0,1,1,0,0,0
1,268.80476186258306,4.007333185232471,1,0,1,0,1,0,1,0,0
1,371.9771498358468,4.2626798770413155,0,0,0,0,1,1,0,0,0
1,312.0865264634153,3.970291913552122,1,0,0,0,1,0,1,0,0
1,310.35785796399614,4.219507705176107,1,0,1,0,1,0,0,0,1
1,321.40939625343873,4.430816798843313,0,0,1,1,0,1,0,0,0
1,313.26346738807575,4.2626798770413155,1,0,0,0,1,1,1,0,0
1,209.21042039057232,3.912023005428146,0,1,0,1,0,0,0,0,0
0,124.93998559308385,3.5553480614894135,1,1,1,1,0,0,1,0,0
1,337.40331948574544,4.30406509320417,0,0,0,0,1,1,0,0,0
1,179.10053042914194,4.060443010546419,1,1,1,1,0,0,1,0,1
0,145.1240848377691,4.23410650459726,0,0,1,1,0,1,0,0,0
1,378.4653220573848,4.574710978503383,0,1,0,0,1,0,0,1,1
1,362.295459535446,4.61512051684126,1,0,0,0,1,1,0,1,0
0,326.6664965985952,4.418840607796598,1,0,1,1,0,1,0,0,0
1,274.5450782658469,4.204692619390966,0,0,1,0,1,0,0,0,0
1,244.1823089414956,3.828641396489095,0,1,0,1,0,0,0,0,0
1,305.01639300208114,3.9889840465642745,1,0,0,0,1,0,0,0,0
1,231.639806596362,4.060443010546419,0,0,0,1,0,0,0,0,0
1,282.5384929527302,4.574710978503383,1,0,0,0,1,0,0,1,1
0,180.75397644312005,3.5263605246161616,0,1,1,1,0,0,1,0,0
1,187.0454490224234,3.6888794541139363,0,0,1,1,0,0,1,0,0
1,169.09760495051373,3.8501476017100584,0,0,1,1,0,0,1,0,0
1,180.26646942789998,3.871201010907891,0,0,1,1,0,0,0,1,0
1,294.3603234133296,4.007333185232471,1,0,1,0,1,0,1,0,0
0,150.48587973627292,3.6375861597263857,0,1,1,1,0,0,1,0,0
1,201.83904478569056,3.871201010907891,0,1,0,1,0,0,0,0,0
0,140.4563989286355,4.0943445622221,0,1,1,1,0,1,0,0,0
1,412.86317346065147,5.123963979403259,1,0,1,0,1,1,0,1,1
1,319.5528125365195,4.941642422609304,1,0,1,1,0,1,0,1,1
0,157.80367549585148,4.23410650459726,1,1,1,1,0,1,1,0,0
0,221.05881570297078,4.59511985013459,1,1,1,1,0,1,0,0,1
1,368.8753176887822,4.356708826689592,0,0,0,0,1,0,0,0,1
0,353.82057599862674,4.499809670330265,1,0,1,0,1,1,0,0,0
1,263.49762807281587,3.9318256327243257,0,0,1,0,1,0,1,0,0
1,268.12310605391696,3.713572066704308,0,0,0,0,1,0,0,0,0
0,215.48317799772678,3.828641396489095,0,1,1,1,0,0,1,0,0
0,305.6484909172627,4.31748811353631,1,0,0,0,1,1,1,0,0
0,208.69834690289235,3.713572066704308,0,0,1,1,0,0,1,0,0
1,334.9910446564206,4.418840607796598,1,0,0,0,1,1,0,0,0
1,348.01293079424505,4.356708826689592,0,0,0,1,0,1,0,0,0
1,363.05371503401534,4.477336814478207,0,0,0,0,1,0,0,1,1
0,141.2763249805147,4.394449154672439,1,1,1,1,0,1,1,0,1
0,327.93749404421567,4.454347296253507,1,0,0,0,1,1,0,0,0
1,261.9179260760897,4.6913478822291435,0,1,1,1,0,1,0,0,1
1,379.3705312751637,4.499809670330265,0,0,0,1,0,1,0,0,0
1,307.20351560488365,4.290459441148391,1,0,0,0,1,0,1,0,1
1,288.7195871429578,4.77912349311153,0,0,1,0,1,1,0,0,1
1,296.5451061811677,4.007333185232471,0,0,0,1,0,0,0,0,0
1,279.9124863238509,4.31748811353631,1,0,1,1,0,1,1,0,0
1,366.35092466104135,4.77912349311153,1,0,0,1,0,1,1,0,1
1,347.74272098780153,4.343805421853684,0,0,0,0,1,1,1,0,0
1,273.2050511978137,4.276666119016055,1,0,1,0,1,0,0,0,1
1,224.31005327447988,4.90527477843843,1,0,1,1,0,1,0,0,1
0,289.38555596297476,3.8066624897703196,1,0,0,0,1,0,1,0,0
1,224.35462999456908,3.784189633918261,0,1,1,1,0,0,1,0,0
1,302.3375596911505,4.3694478524670215,0,0,1,1,0,1,0,0,0
0,364.0700482050123,4.290459441148391,0,0,0,0,1,1,1,0,0
0,244.84484883288846,3.784189633918261,1,0,0,0,1,0,1,0,0
1,240.05416055548798,4.31748811353631,0,0,1,1,0,1,0,0,0
1,323.7468146561445,3.970291913552122,0,0,0,0,1,0,0,0,0
1,307.33206796558017,3.7376696182833684,0,0,0,0,1,0,0,0,0
1,333.49662666959614,4.990432586778736,1,0,0,0,1,1,0,0,1
0,107.3126274023705,4.110873864173311,1,1,1,1,0,0,1,0,1
1,187.62729012593024,3.912023005428146,0,1,0,1,0,0,0,0,0
0,215.25798475317936,3.713572066704308,1,1,1,1,0,0,1,0,0
1,225.99778759979046,4.219507705176107,0,0,1,1,0,1,0,0,0
1,226.97797249953572,4.532599493153256,1,0,1,1,0,1,1,0,1
1,293.1603656703955,3.9889840465642745,0,0,1,1,0,0,0,0,0
1,314.43600302764315,4.605170185988092,1,0,0,0,1,0,0,1,1
1,283.7111206844032,4.0943445622221,1,1,1,0,1,0,0,0,0
1,317.91193749213005,3.912023005428146,0,0,1,1,0,0,0,0,0
1,358.52754426961394,5.003946305945459,1,0,0,0,1,1,1,0,1
1,324.2391093005284,4.04305126783455,0,0,0,0,1,0,0,0,0
1,356.10953371118836,4.605170185988092,1,1,1,0,1,1,1,0,1
1,304.8622639816217,5.030437921392435,1,0,0,0,1,1,0,1,1
1,205.7790076757102,3.828641396489095,0,1,0,1,0,0,0,0,0
1,356.2541227831616,4.983606621708336,1,0,1,0,1,1,1,0,1
0,263.4198170221823,4.189654742026425,1,0,1,1,0,1,1,0,0
1,352.22861893946094,4.532599493153256,0,0,0,0,1,1,0,1,0
0,242.21684499637922,3.871201010907891,0,0,1,0,1,0,1,0,0
1,337.27288654737725,4.04305126783455,1,0,0,0,1,0,0,0,0
1,328.59397438175887,3.9318256327243257,0,0,0,1,0,0,1,0,0
1,386.0116578550446,4.23410650459726,1,0,0,0,1,0,0,1,0
1,241.41872338325376,3.912023005428146,0,1,0,1,0,0,0,0,0
0,217.375251581223,4.499809670330265,1,1,1,1,0,1,1,0,1
1,231.55776817027754,3.828641396489095,1,1,0,1,0,0,1,0,0
1,355.1380013459557,4.804021044733257,0,1,0,0,1,1,0,1,1
1,270.6233544984616,4.51085950651685,0,1,0,1,0,1,0,0,0
0,251.93848455525804,3.8501476017100584,0,0,1,0,1,0,1,0,0
1,258.33892467067363,3.8501476017100584,0,0,1,1,0,0,0,0,0
1,249.61570463414355,4.290459441148391,0,0,1,0,1,1,1,0,0
1,339.2948570196725,4.430816798843313,1,0,0,0,1,0,0,0,1
0,249.17463755366435,4.204692619390966,0,0,1,1,0,1,1,0,0
1,324.9415332025132,4.976733742420574,1,0,0,0,1,1,1,1,1
1,134.1044369139217,3.9889840465642745,1,1,1,1,0,1,1,0,0
0,234.2242515197775,4.204692619390966,0,0,1,1,0,1,1,0,0
0,366.38231398363104,4.477336814478207,1,0,1,0,1,0,0,1,1
1,287.5256510296081,4.343805421853684,1,0,1,1,0,1,0,0,0
1,342.7141666170221,4.59511985013459,0,1,1,0,1,1,0,0,0
0,329.8787656094281,4.356708826689592,0,0,0,0,1,1,1,0,0
1,349.8442510603826,4.290459441148391,1,0,0,0,1,1,1,1,0
0,385.6734369904155,4.394449154672439,1,0,0,0,1,1,1,0,0
0,326.41537953962893,5.017279836814924,1,1,1,0,1,1,0,0,1
1,240.4890849913983,4.127134385045092,0,0,0,1,0,0,0,0,0
1,270.9778588741154,4.51085950651685,0,0,0,1,0,1,0,0,0
0,262.55856489552957,4.290459441148391,1,0,0,0,1,1,1,0,0
1,217.1888579094241,4.442651256490317,0,0,1,1,0,1,0,0,0
0,343.06559139616434,4.804021044733257,1,0,0,0,1,1,0,0,1
1,225.04221826137425,4.2626798770413155,0,0,1,1,0,1,0,0,0
1,317.04100681142177,4.127134385045092,0,1,1,1,0,0,0,1,0
1,306.9267013474064,4.406719247264253,0,0,1,0,1,1,0,0,0
1,244.83055364884507,4.219507705176107,0,1,1,1,0,1,1,0,0
1,177.19198627477485,3.970291913552122,1,1,1,1,0,0,1,0,1
1,320.45124434147544,4.330733340286331,0,1,1,1,0,1,0,0,0
0,231.09089120949793,4.174387269895637,0,0,1,1,0,1,1,0,0
1,171.8865905182833,4.2626798770413155,1,1,0,1,0,1,0,0,0
1,236.42969356660765,3.8918202981106265,1,1,0,1,0,0,1,0,0
0,123.46659467240522,4.127134385045092,0,0,1,1,0,1,1,0,0
0,290.19993108200424,3.9512437185814275,0,0,0,0,1,0,1,0,0
0,280.24453607519274,4.2626798770413155,1,0,0,0,1,1,1,0,0
1,277.5409879639402,4.51085950651685,1,0,0,1,0,0,0,0,1
1,132.6574536164478,4.04305126783455,0,1,1,1,0,1,0,0,0
0,213.15252754776333,3.8501476017100584,0,0,1,1,0,0,1,0,0
1,307.5369896451482,4.3694478524670215,1,0,0,0,1,1,1,0,0
1,230.08476698816895,4.219507705176107,0,0,1,1,0,1,1,0,0
1,331.3563036973946,4.290459441148391,0,0,0,0,1,1,0,0,0
0,347.23047101312983,4.7535901911063645,1,1,1,0,1,1,0,0,1
0,312.5027999874561,4.356708826689592,1,0,0,0,1,1,1,0,0
1,321.95807180438885,4.219507705176107,0,0,0,0,1,1,0,0,0
1,153.00326793895613,4.07753744390572,0,0,1,1,0,1,1,0,0
1,334.56837866122373,4.465908118654584,1,0,0,0,1,1,0,0,0
1,337.46555379771723,4.330733340286331,0,0,1,0,1,1,1,0,0
1,284.9368351056072,4.356708826689592,1,0,0,0,1,0,0,0,1
0,142.24626532883033,3.6635616461296463,0,1,1,1,0,0,1,0,0
1,223.72527796384566,4.465908118654584,0,1,1,1,0,0,0,0,1
0,394.17001408021895,4.983606621708336,1,1,1,0,1,1,1,1,1
1,312.97443985092457,4.3694478524670215,1,1,1,0,1,0,1,1,1
1,258.1588658171553,3.9512437185814275,0,0,1,1,0,0,0,0,0
0,197.76248380317233,3.713572066704308,0,1,1,1,0,0,1,0,0
1,297.05050075702616,4.007333185232471,0,0,1,0,1,0,0,0,0
0,185.13238506539042,3.8066624897703196,0,1,1,1,0,0,0,0,0
1,280.8736370683443,4.3694478524670215,0,1,0,1,0,1,0,0,0
1,244.93876785841803,4.51085950651685,1,0,0,1,0,1,1,0,1
1,118.40185809352825,4.0943445622221,0,1,1,1,0,1,1,0,0
1,324.27920068977596,5.093750200806762,1,0,0,0,1,1,0,1,1
0,107.4011173126239,4.219507705176107,0,1,1,1,0,1,0,0,0
1,336.9213558087406,4.875197323201151,1,1,1,0,1,1,0,1,1
0,185.32673849177834,3.713572066704308,1,0,1,1,0,0,1,0,0
0,359.15456282776086,4.543294782270004,1,0,1,0,1,0,1,1,1
1,208.43943964614758,4.553876891600541,1,1,1,1,0,1,1,0,1
0,106.92053123698928,4.248495242049359,1,1,1,1,0,1,1,0,0
1,340.1132164441717,4.330733340286331,1,0,0,0,1,1,1,0,0
0,359.52607694018525,4.3694478524670215,1,0,1,0,1,0,1,1,1
1,333.86374466239965,4.430816798843313,0,0,1,1,0,1,0,0,0
1,316.3858403911275,4.51085950651685,1,0,0,0,1,0,0,1,1
1,272.14701909078485,3.9318256327243257,0,1,0,1,0,0,0,0,0
1,252.9229131573492,3.9889840465642745,0,1,0,1,0,0,0,0,0
0,416.0552847879714,4.718498871295094,1,0,0,0,1,1,1,1,1
0,237.80033641691932,3.9512437185814275,0,1,0,0,1,0,0,0,0
1,112.76080879454528,4.290459441148391,0,1,1,1,0,1,0,0,0
1,298.62016006961085,4.356708826689592,0,0,1,1,0,1,1,0,0
1,350.47539143283655,4.990432586778736,1,0,0,0,1,1,0,0,1
0,304.358341433252,4.330733340286331,0,0,0,0,1,1,1,1,0
0,430.3696085924284,4.61512051684126,1,0,0,0,1,1,1,1,0
1,305.59450256835447,4.02535169073515,0,0,0,0,1,0,0,0,0
1,255.59929577367774,4.02535169073515,0,1,1,1,0,0,0,1,0
1,277.49954954918394,3.9889840465642745,0,0,1,0,1,0,1,0,0
1,369.82157860243905,4.51085950651685,1,1,0,0,1,0,1,1,1
0,277.57701633960977,3.8918202981106265,0,0,0,0,1,0,1,0,0
0,305.8512710452582,4.382026634673881,0,0,1,0,1,1,0,0,0
1,208.43224318708465,4.204692619390966,0,0,1,1,0,1,0,0,0
1,276.02898398537786,4.174387269895637,1,0,0,1,0,0,1,0,1
1,328.8175786055241,4.48863636973214,0,0,0,0,1,1,0,0,0
1,339.7322475126552,4.6913478822291435,1,0,0,0,1,1,1,0,1
1,250.63918289046507,4.290459441148391,1,1,0,1,0,1,0,0,0
0,117.34564329364768,3.7376696182833684,0,1,1,1,0,0,1,0,0
1,398.3754510508899,5.135798437050262,1,0,1,0,1,1,0,1,1
0,264.85090145211893,4.219507705176107,1,1,0,1,0,1,1,0,0
1,319.27417684491803,4.634728988229636,1,0,0,0,1,1,1,0,1
1,297.92280879449294,4.060443010546419,0,0,1,0,1,0,0,0,0
0,342.3258681432065,4.406719247264253,1,0,0,0,1,1,1,0,0
0,198.22209765815717,4.31748811353631,1,1,1,1,0,1,1,0,0
0,375.1119832796601,4.406719247264253,0,0,0,0,1,1,0,0,0
1,149.15428253992576,3.6888794541139363,0,1,1,1,0,0,1,0,0
1,319.4683082873793,4.553876891600541,0,0,1,0,1,1,0,0,0
1,373.98663077709074,4.653960350157523,0,0,0,0,1,1,0,0,0
0,298.10736320996836,4.624972813284271,1,0,0,0,1,1,1,0,1
1,218.8949519746858,3.713572066704308,0,0,1,1,0,0,0,0,0
0,318.8965349451135,4.31748811353631,1,0,0,0,1,1,1,0,0
0,317.34523787194286,4.330733340286331,1,0,0,0,1,1,1,0,0
1,330.4542328371661,4.07753744390572,1,1,1,0,1,0,1,1,0
1,136.34148304899725,4.07753744390572,1,1,1,1,0,0,1,0,1
1,320.99065406955384,4.343805421853684,1,1,1,0,1,0,1,1,1
1,313.3560275469422,3.9512437185814275,0,0,0,0,1,0,1,0,0
1,194.93845182518507,4.0943445622221,1,0,1,1,0,0,1,0,1
0,326.2728919171803,4.343805421853684,0,0,1,1,0,1,1,0,0
1,135.26270735128733,3.8501476017100584,1,1,1,1,0,0,1,0,1
1,378.8020591285111,5.062595033026967,1,1,1,0,1,1,0,1,1
0,415.25534313239126,4.74493212836325,1,0,0,0,1,1,1,1,1
1,272.64995873830605,4.330733340286331,1,1,0,1,0,1,0,0,0
1,411.786352372198,4.74493212836325,1,0,1,0,1,1,1,1,1
1,223.35621773301946,4.48863636973214,1,1,1,1,0,1,1,0,1
0,396.5059898664836,4.343805421853684,1,0,0,0,1,0,1,0,1
1,294.01870688784413,4.1588830833596715,0,0,1,0,1,0,0,0,0
1,208.39145855816645,4.07753744390572,1,1,1,1,0,0,1,0,1
0,333.95508680060556,4.406719247264253,1,0,0,0,1,1,1,0,0
1,221.66190471075538,4.574710978503383,0,1,1,1,0,1,0,0,1
0,210.95497149865892,3.8066624897703196,1,0,1,1,0,0,1,0,0
0,345.448983208809,5.003946305945459,1,0,1,0,1,1,1,1,1
1,325.24759799266775,4.6913478822291435,0,0,0,0,1,1,0,0,1
0,388.4082903337672,4.1588830833596715,1,0,0,0,1,0,1,1,0
1,298.95484608883663,4.0943445622221,0,0,1,0,1,0,0,0,0
1,247.38835865901208,4.110873864173311,0,1,0,1,0,0,0,0,0
1,220.33610689126738,3.7612001156935624,0,0,1,1,0,0,0,0,0
1,313.70368184004474,4.795790545596741,1,0,0,1,0,1,1,0,1
1,104.86658190291128,3.828641396489095,1,1,1,1,0,0,1,0,0
0,413.44407118738565,4.962844630259907,1,1,1,0,1,1,1,1,1
0,276.850139967456,4.204692619390966,1,0,0,1,0,0,1,0,1
1,389.34560482943687,5.003946305945459,1,1,1,0,1,1,0,1,1
1,425.03646902354154,4.6913478822291435,1,0,0,0,1,1,0,1,0
0,305.05245450577837,4.442651256490317,1,0,1,1,0,1,0,0,0
0,268.3970938739837,3.8918202981106265,0,0,1,1,0,0,1,0,0
1,252.36679654819886,4.532599493153256,1,1,1,1,0,1,1,0,1
1,196.8349562450735,3.8918202981106265,0,0,1,1,0,0,0,0,0
1,192.89634522198705,4.0943445622221,0,1,1,1,0,0,1,0,1
1,261.34842643490316,4.248495242049359,0,0,1,0,1,0,0,0,1
0,387.9097833259687,4.852030263919617,1,0,0,0,1,1,1,0,1
0,313.0159740332752,3.8918202981106265,0,0,0,0,1,0,1,0,0
1,253.18767742526492,3.8501476017100584,0,0,1,1,0,0,0,0,0
1,313.4613213779333,4.454347296253507,1,0,1,0,1,0,0,1,1
1,352.49113464029136,4.3694478524670215,1,0,0,0,1,1,1,0,0
1,408.3270747819694,4.465908118654584,0,0,0,0,1,1,1,0,0
0,321.93477600284194,4.3694478524670215,0,0,1,1,0,1,1,0,0
1,311.40006422606916,4.007333185232471,1,0,0,0,1,0,0,0,0
1,324.27920068977596,5.093750200806762,1,0,0,0,1,1,0,1,1
1,214.85343841791317,4.189654742026425,0,1,0,1,0,1,0,0,0
1,335.36249044876797,4.6443908991413725,1,0,1,0,1,0,0,1,1
1,243.02057526061452,4.330733340286331,0,0,1,1,0,1,0,0,0
1,133.45785851721135,4.430816798843313,1,1,1,1,0,1,1,0,1
0,318.0267284364633,4.762173934797756,1,0,0,0,1,1,1,0,1
1,326.25450188464833,4.574710978503383,1,0,0,0,1,0,0,0,1
1,392.9618302074643,5.062595033026967,1,1,1,0,1,1,0,1,1
0,374.064165618681,4.574710978503383,1,1,1,0,1,0,1,1,1
0,235.16164653276266,3.970291913552122,0,1,0,1,0,0,0,0,0
1,330.86402040717576,4.6443908991413725,1,0,0,0,1,0,0,1,1
1,137.0,4.127134385045092,0,1,1,1,0,1,1,0,0
0,177.51901306620653,3.5553480614894135,0,1,1,1,0,0,1,0,0
1,302.1191817809654,4.394449154672439,0,0,1,1,0,1,0,0,0
1,298.9531735907816,4.330733340286331,1,0,0,1,0,1,1,0,0
0,359.8055030151707,4.290459441148391,1,0,0,0,1,1,1,0,0
1,252.88930384656445,4.394449154672439,1,0,1,1,0,0,1,1,1
1,248.28008377636738,4.584967478670572,1,0,1,1,0,1,1,0,1
0,225.83400983908513,3.9512437185814275,0,0,1,1,0,0,0,0,0
1,308.90451599159246,4.3694478524670215,1,0,1,0,1,0,0,0,1
1,282.5384929527302,4.574710978503383,1,0,0,0,1,0,0,1,1
0,281.913107180209,4.499809670330265,1,0,0,0,1,0,0,1,1
1,329.495068248373,3.8501476017100584,1,0,1,0,1,0,1,0,0
1,249.5996794869737,4.634728988229636,1,0,0,1,0,1,1,0,1
1,364.01648314327747,4.477336814478207,0,0,0,0,1,1,0,0,0
0,251.32449144482516,4.624972813284271,1,1,1,1,0,1,1,0,1
1,250.17393949010756,3.9889840465642745,0,0,0,1,0,0,1,0,0
1,285.34540472907565,3.9318256327243257,1,0,1,0,1,0,1,0,0
1,205.38013535880242,4.143134726391533,0,1,1,1,0,1,1,0,0
0,308.1330881291394,4.330733340286331,1,0,1,1,0,1,1,0,0
1,330.0545409474016,4.02535169073515,0,1,1,0,1,0,1,1,0
1,319.26634648832,4.343805421853684,0,0,0,0,1,1,1,0,0
1,319.47456862792694,4.736198448394496,1,0,0,0,1,1,0,0,1
1,142.02464574854605,3.970291913552122,0,1,1,1,0,1,1,0,0
1,215.88654427731248,4.1588830833596715,0,0,1,1,0,1,1,0,0
1,226.0597266210857,4.430816798843313,0,0,1,1,0,1,0,0,0
1,301.2640038238887,4.007333185232471,0,0,0,0,1,0,0,0,0
0,439.97158999189935,4.442651256490317,1,0,0,0,1,1,1,0,0
1,286.18176042508367,3.9889840465642745,1,0,0,0,1,0,1,0,0
1,122.05736356320335,4.127134385045092,1,1,1,1,0,1,1,0,0
1,300.9700981825271,4.499809670330265,1,0,1,0,1,1,0,0,0
1,291.56131430627073,4.61512051684126,1,0,0,0,1,0,0,1,1
0,309.79993544221406,3.8066624897703196,0,0,0,0,1,0,1,0,0
0,319.57784654133957,3.9512437185814275,0,0,0,0,1,0,1,1,0
1,262.9410580339252,3.8918202981106265,0,0,1,1,0,0,0,0,0
1,387.387402996019,4.5217885770490405,1,1,0,0,1,0,0,1,1
1,350.2356349659469,4.859812404361672,1,0,1,0,1,1,0,1,1
1,240.31645802982368,4.394449154672439,1,0,0,1,0,0,1,1,1
0,170.2733097111817,4.0943445622221,1,0,1,1,0,1,1,0,0
0,235.35080199565922,3.784189633918261,0,0,0,0,1,0,1,0,0
0,330.74007921629334,3.8918202981106265,0,0,0,0,1,0,1,0,0
0,360.0041666425543,4.343805421853684,0,0,0,0,1,1,1,0,0
1,241.8677324489565,4.330733340286331,0,0,1,1,0,1,0,0,0
1,256.5306999171834,4.499809670330265,1,0,0,1,0,1,0,0,0
1,155.32546475063256,4.110873864173311,0,1,1,1,0,0,1,0,1
0,337.9659746187477,3.912023005428146,1,0,1,1,0,0,1,0,0
1,241.0684550081159,4.2626798770413155,0,0,1,1,0,1,1,0,0
0,332.9144034132498,3.9512437185814275,0,0,0,0,1,0,1,0,0
1,237.76879526127897,3.912023005428146,0,0,1,1,0,0,0,0,0
1,208.52577778298777,4.2626798770413155,1,0,1,1,0,0,0,0,1
0,385.062332616422,4.110873864173311,1,0,0,0,1,0,1,0,0
1,271.6210595664482,3.871201010907891,0,0,0,0,1,0,1,0,0
1,356.30324163554843,4.30406509320417,0,0,0,0,1,1,0,0,0
0,218.654979362465,4.060443010546419,0,0,1,1,0,1,0,0,0
1,338.0547292968995,4.605170185988092,1,0,0,0,1,0,1,1,1
0,347.32837488463275,4.890349128221754,1,0,1,0,1,1,1,1,1
0,312.18744369368864,4.276666119016055,0,0,0,0,1,1,1,0,0
1,319.1300675273328,5.075173815233827,1,0,1,0,1,1,0,1,1
1,328.9072817679779,4.060443010546419,0,0,1,1,0,0,0,0,0
0,390.2934793203699,4.867534450455582,1,0,1,0,1,1,1,1,1
1,270.1851217221259,3.9889840465642745,0,0,1,0,1,0,1,0,0
1,168.39239887833418,3.9318256327243257,1,1,1,1,0,0,1,0,1
1,234.78926721637,4.248495242049359,0,0,1,1,0,1,0,0,0
1,275.16540480227525,3.9318256327243257,0,0,1,1,0,0,0,0,0
0,371.8655671072545,4.859812404361672,1,0,1,0,1,1,1,0,1
1,163.33401360402553,4.189654742026425,0,1,0,1,0,1,0,0,0
1,154.89351180730586,3.784189633918261,0,0,1,1,0,0,0,0,0
1,292.19685145463154,4.07753744390572,0,0,1,0,1,0,0,0,0
0,238.60427489883747,4.1588830833596715,1,1,1,1,0,1,1,0,0
1,245.23458157445904,4.330733340286331,1,0,1,1,0,1,0,0,0
1,243.27967444897652,4.574710978503383,1,0,1,1,0,1,0,0,1
1,260.4784060147789,4.6443908991413725,0,0,0,1,0,1,0,0,1
1,283.2331195323033,4.30406509320417,0,0,0,0,1,0,0,0,1
1,244.0840019337605,4.30406509320417,0,0,1,1,0,1,0,0,0
1,301.9205193424256,4.912654885736052,1,0,0,0,1,1,0,1,1
1,339.22706259966935,4.77912349311153,1,0,1,0,1,1,0,1,1
1,405.2690464370552,5.043425116919247,1,0,1,0,1,1,1,1,1
0,406.819370236964,4.983606621708336,1,1,0,0,1,1,0,1,1
1,419.08948925020775,4.804021044733257,1,0,0,0,1,1,0,0,1
0,117.77520961560629,3.7612001156935624,0,1,0,1,0,0,1,0,0
0,149.17104276634927,3.912023005428146,0,1,1,1,0,0,1,0,0
1,227.75644886588833,4.3694478524670215,0,1,0,1,0,1,0,0,0
1,159.16657940660784,4.0943445622221,0,0,1,1,0,1,1,0,0
1,346.6568908878057,4.59511985013459,0,0,1,0,1,1,0,0,0
1,313.83435121095334,4.31748811353631,0,0,0,0,1,1,0,0,0
1,277.40764228838395,4.330733340286331,0,1,0,1,0,1,0,0,0
0,131.18688958886096,3.58351893845611,0,1,1,1,0,0,1,0,0
0,224.72872535570525,4.499809670330265,1,1,1,1,0,1,1,0,1
1,227.3499505168189,3.9318256327243257,0,1,0,1,0,0,0,0,0
1,339.54086646529015,4.31748811353631,1,0,1,0,1,0,0,0,1
1,188.97883479374084,3.828641396489095,0,0,1,1,0,0,0,0,0
1,258.5265943766714,4.219507705176107,1,1,0,1,0,1,1,0,0
1,407.787935083911,4.969813299576001,1,1,1,0,1,1,1,1,1
0,321.9332228894682,4.430816798843313,1,0,0,1,0,1,0,0,0
1,329.3250673726493,4.442651256490317,0,0,0,0,1,1,0,0,0
1,248.73881884418444,4.343805421853684,0,1,0,1,0,1,0,0,0
1,371.3031106791323,5.1298987149230735,1,0,0,0,1,1,0,1,1
0,212.06366968436626,4.204692619390966,0,1,1,1,0,1,1,0,0
1,145.87323263710857,3.9318256327243257,0,1,1,1,0,0,0,0,0
0,241.97520534137377,4.31748811353631,0,0,1,1,0,1,0,0,0
0,325.8220373148508,4.543294782270004,0,0,0,0,1,1,0,0,0
0,351.4085940895584,4.3694478524670215,1,0,0,0,1,1,1,1,0
0,141.7956275771577,3.6375861597263857,0,1,1,1,0,0,1,0,0
0,386.189072864575,5.10594547390058,1,0,0,0,1,1,0,1,1
1,325.88188044136484,4.584967478670572,1,0,1,0,1,0,1,0,1
1,377.94840917776065,4.442651256490317,0,1,0,0,1,0,0,1,1
0,306.6675724624304,3.8066624897703196,0,0,0,0,1,0,0,0,0
1,329.8514817307935,5.093750200806762,1,0,0,0,1,1,0,1,1
1,301.7366401350688,3.871201010907891,0,0,0,0,1,0,0,0,0
1,313.9681512510465,4.07753744390572,1,0,0,0,1,0,0,0,0
0,363.20655280432374,4.454347296253507,1,1,1,0,1,0,1,0,1
1,236.24775131204953,4.584967478670572,1,0,1,1,0,1,1,0,1
1,272.76546702249533,4.382026634673881,0,1,0,1,0,1,0,0,0
0,334.8955060910791,4.1588830833596715,1,0,0,0,1,0,0,0,0
1,271.41112725899796,4.31748811353631,1,0,1,0,1,1,1,0,0
1,349.2033791359986,4.276666119016055,0,0,0,0,1,1,0,0,0
0,322.24990302558666,3.9512437185814275,0,0,1,1,0,0,1,0,0
1,122.28245990329111,4.007333185232471,1,1,1,1,0,0,0,0,1
1,129.72663566130126,4.0943445622221,0,1,1,1,0,1,0,0,0
1,311.3454672867424,4.430816798843313,0,1,1,0,1,0,0,1,1
1,410.42173431727514,4.836281906951478,1,0,0,0,1,1,1,0,1
0,390.2934793203699,4.867534450455582,1,0,1,0,1,1,1,1,1
1,364.19637559975797,5.0369526024136295,1,0,0,0,1,1,1,1,1
1,163.43500237097317,3.713572066704308,0,0,1,1,0,0,1,0,0
1,246.08128738284836,3.871201010907891,0,1,0,1,0,0,0,0,0
0,296.38994584837053,3.9512437185814275,0,0,1,1,0,0,1,0,0
1,237.9054434013648,4.248495242049359,1,0,1,1,0,1,1,0,0
0,147.7294825009551,3.7376696182833684,0,0,1,1,0,0,1,0,0
1,303.53582984550604,4.189654742026425,0,0,0,0,1,0,0,0,0
1,269.98703672583986,4.61512051684126,1,1,1,1,0,1,0,0,1
1,249.5656226326054,3.9512437185814275,0,1,0,1,0,0,0,0,0
0,364.39813391399247,4.553876891600541,1,1,1,0,1,0,1,1,1
1,106.57860948614407,4.605170185988092,1,1,1,1,0,1,0,0,1
1,155.2771715352904,4.30406509320417,1,1,1,1,0,1,0,0,0
1,233.5315824465719,4.127134385045092,1,1,1,1,0,0,1,0,1
